1262	116
243	117
416	117
444	117
546	117
920	117
934	117
947	117
951	117
1009	117
1042	117
1093	118
122	119
705	119
793	119
797	119
883	119
1003	119
1128	119
1251	119
445	120
1170	120
1204	120
1251	120
215	121
223	121
479	121
789	121
896	121
940	121
130	122
149	122
167	122
194	122
443	122
444	122
474	122
536	122
604	122
626	122
822	122
885	122
955	122
969	122
1034	122
1128	122
1142	122
1146	122
1162	122
1164	122
1192	122
130	123
148	123
149	123
184	123
203	123
209	123
341	123
404	123
468	123
490	123
509	123
580	123
618	123
683	123
713	123
732	123
735	123
747	123
864	123
888	123
906	123
933	123
934	123
959	123
988	123
1003	123
1005	123
1054	123
1075	123
1085	123
1122	123
1159	123
1170	123
1207	123
1211	123
1219	123
1265	123
135	124
160	124
190	124
205	124
366	124
422	124
423	124
669	124
759	124
778	124
805	124
822	124
849	124
888	124
906	124
916	124
935	124
979	124
1236	124
1251	124
180	125
364	125
584	125
741	125
742	125
972	125
1044	125
130	126
139	126
223	126
289	126
317	126
493	126
619	126
626	126
640	126
680	126
741	126
972	126
981	126
986	126
1031	126
1072	126
1079	126
1170	126
1251	126
133	127
203	127
485	127
519	127
624	127
888	127
940	127
1159	127
169	128
839	128
1199	128
521	129
578	129
888	129
1085	129
131	130
134	130
135	130
136	130
137	130
139	130
216	130
243	130
276	130
281	130
282	130
312	130
327	130
341	130
344	130
362	130
371	130
385	130
396	130
402	130
408	130
411	130
426	130
433	130
459	130
469	130
472	130
501	130
508	130
522	130
536	130
542	130
550	130
566	130
572	130
574	130
586	130
602	130
606	130
612	130
618	130
646	130
682	130
694	130
702	130
722	130
742	130
743	130
761	130
770	130
792	130
813	130
815	130
817	130
837	130
838	130
839	130
864	130
867	130
920	130
942	130
951	130
959	130
971	130
983	130
997	130
1012	130
1048	130
1093	130
1112	130
1128	130
1134	130
1136	130
1150	130
1181	130
1200	130
1201	130
1207	130
1210	130
1258	130
1262	130
150	131
494	131
546	131
591	131
623	131
683	131
730	131
972	131
1001	131
1164	131
1207	131
1211	131
150	132
570	133
694	133
732	133
972	133
1003	133
1015	133
219	134
272	134
316	134
393	134
536	134
619	134
623	134
624	134
640	134
1213	134
141	135
149	135
235	135
240	135
247	135
268	135
366	135
471	135
490	135
505	135
602	135
626	135
680	135
758	135
812	135
972	135
981	135
1003	135
1025	135
1030	135
1105	135
1127	135
1138	135
1143	135
1170	135
156	136
293	136
512	136
649	136
743	136
777	136
906	136
959	136
973	136
1068	136
1087	136
1092	136
1126	136
1134	136
1150	136
1171	136
1239	136
1250	136
1262	136
219	137
288	137
368	137
444	137
494	137
595	137
742	137
763	137
889	137
1026	137
1072	137
1159	137
1170	137
790	138
142	139
223	139
235	139
289	139
493	139
534	139
619	139
624	139
669	139
713	139
735	139
741	139
1031	139
1054	139
1090	139
966	140
995	140
149	141
151	141
203	141
282	141
288	141
347	141
427	141
499	141
536	141
602	141
789	141
861	141
896	141
1009	141
1031	141
1054	141
1059	141
1109	141
1127	141
1239	141
1242	141
1244	141
207	142
213	142
739	142
788	142
184	143
235	143
325	143
352	143
356	143
375	143
382	143
392	143
421	143
444	143
480	143
503	143
512	143
560	143
572	143
617	143
688	143
734	143
743	143
789	143
852	143
966	143
991	143
1008	143
1011	143
1019	143
1049	143
1096	143
1128	143
1132	143
1149	143
1172	143
1247	143
1263	143
178	144
180	144
215	144
233	144
488	144
667	144
725	144
727	144
889	144
923	144
924	144
987	144
990	144
1105	144
190	145
194	145
244	145
377	145
959	145
1031	145
150	146
514	147
1172	147
216	148
218	148
219	148
282	148
369	148
396	148
452	148
491	148
521	148
526	148
545	148
600	148
712	148
920	148
1068	148
1072	148
1093	148
1097	148
1105	148
1252	148
167	149
173	149
185	149
216	149
233	149
243	149
246	149
274	149
330	149
342	149
348	149
357	149
359	149
401	149
402	149
403	149
416	149
421	149
422	149
433	149
436	149
442	149
482	149
489	149
491	149
501	149
505	149
512	149
513	149
526	149
536	149
542	149
550	149
557	149
560	149
576	149
577	149
586	149
602	149
607	149
617	149
636	149
667	149
673	149
682	149
694	149
719	149
720	149
737	149
743	149
780	149
813	149
824	149
854	149
883	149
916	149
920	149
945	149
947	149
951	149
966	149
968	149
971	149
972	149
983	149
1013	149
1034	149
1049	149
1053	149
1096	149
1097	149
1102	149
1119	149
1125	149
1200	149
1202	149
1215	149
1219	149
1238	149
1239	149
1242	149
1251	149
1252	149
1262	149
591	150
1164	150
423	151
712	151
972	151
173	152
319	152
320	152
327	152
348	152
361	152
459	152
505	152
512	152
521	152
553	152
576	152
577	152
591	152
650	152
670	152
676	152
702	152
710	152
722	152
732	152
813	152
936	152
942	152
1023	152
1040	152
1115	152
1170	152
1182	152
1202	152
1239	152
1241	152
1248	152
1262	152
236	153
297	153
315	153
471	153
534	153
624	153
972	153
977	153
1113	153
1236	153
235	154
491	154
989	154
1019	154
1042	154
1102	154
1172	154
494	155
623	155
645	155
960	155
241	156
348	156
482	156
512	156
553	156
576	156
682	156
813	156
942	156
1093	156
1094	156
1097	156
1136	156
270	157
159	158
588	158
375	160
1013	160
1157	160
1147	161
503	162
536	162
606	162
1239	162
401	163
416	163
682	163
867	163
1127	164
333	165
621	165
1165	165
315	166
333	166
352	166
471	166
867	166
885	166
978	166
1150	166
1239	166
378	167
572	167
941	167
951	167
957	167
1096	167
1099	167
1102	167
223	168
240	168
272	168
317	168
322	168
834	168
884	168
1034	168
366	170
888	170
444	171
743	172
885	172
182	173
404	173
567	173
651	173
747	173
760	173
870	173
874	173
1083	173
1122	173
1142	173
1211	173
1239	173
1264	173
646	174
920	175
180	176
189	176
190	176
210	176
220	176
244	176
289	176
341	176
462	176
480	176
521	176
534	176
540	176
546	176
578	176
584	176
614	176
642	176
648	176
669	176
689	176
737	176
742	176
770	176
783	176
802	176
808	176
819	176
842	176
847	176
865	176
916	176
969	176
977	176
979	176
1092	176
1130	176
1142	176
1219	176
1251	176
1262	176
715	177
382	178
903	178
923	178
924	178
618	179
805	179
815	179
893	179
1077	179
1251	179
181	180
184	180
188	180
189	180
203	180
216	180
219	180
257	180
433	180
450	180
484	180
489	180
517	180
521	180
526	180
530	180
553	180
566	180
574	180
587	180
642	180
652	180
682	180
792	180
836	180
846	180
847	180
925	180
945	180
947	180
1035	180
1072	180
1076	180
1093	180
1136	180
1156	180
1205	180
1246	180
977	181
1046	181
1147	181
1207	181
1239	181
207	182
281	182
361	182
417	182
432	182
469	182
512	182
521	182
527	182
571	182
624	182
640	182
667	182
682	182
763	182
888	182
889	182
896	182
968	182
990	182
1038	182
1050	182
1083	182
1106	182
1126	182
186	184
243	184
279	184
281	184
396	184
426	184
521	184
621	184
682	184
749	184
883	184
920	184
947	184
972	184
1096	184
1136	184
1207	184
1262	184
304	185
341	185
342	185
378	185
473	185
491	185
577	185
583	185
639	185
770	185
900	185
922	185
972	185
979	185
981	185
983	185
1042	185
1180	185
1235	185
404	186
462	186
604	186
760	186
868	186
1097	186
1205	186
286	187
435	187
694	187
751	187
879	187
888	187
1085	187
396	188
545	188
652	188
1093	188
1239	188
203	189
348	189
406	189
468	189
491	189
682	189
809	189
813	189
888	189
1072	189
1167	189
276	190
281	190
299	190
357	190
375	190
381	190
450	190
482	190
505	190
560	190
851	190
864	190
923	190
1053	190
1172	190
1213	190
474	191
972	192
482	193
668	193
883	193
957	193
1053	193
1142	193
1252	193
337	194
377	194
444	194
537	194
552	194
553	194
564	194
852	194
864	194
1074	194
1080	194
1262	194
536	195
448	196
273	197
536	197
640	197
1057	197
1064	197
1263	197
405	198
738	198
965	198
501	199
983	199
441	200
444	200
548	200
779	200
780	200
822	200
1042	200
1053	200
1146	200
1251	200
923	201
240	202
341	202
407	202
645	202
687	202
968	202
1017	202
1048	202
1211	202
205	203
215	203
232	203
274	203
299	203
355	203
369	203
617	203
618	203
623	203
808	203
889	203
890	203
943	203
964	203
1085	203
1136	203
1154	203
1160	203
444	204
1050	204
357	205
789	205
947	205
971	205
979	205
985	205
991	205
1067	205
1210	205
1263	205
279	206
319	206
384	206
468	206
509	206
734	206
1084	206
452	207
624	207
746	207
788	207
959	207
1159	207
459	208
526	208
839	208
1113	208
920	209
1262	209
216	210
243	210
722	210
1040	210
1095	210
1137	210
890	211
1094	211
474	212
491	212
521	212
745	212
214	213
272	213
288	213
410	213
595	213
1172	213
219	214
619	214
361	215
435	215
472	215
503	215
519	215
521	215
522	215
536	215
726	215
774	215
837	215
896	215
940	215
945	215
1222	215
219	216
288	216
369	216
404	216
457	216
468	216
490	216
494	216
509	216
595	216
618	216
626	216
652	216
660	216
680	216
681	216
689	216
715	216
741	216
742	216
748	216
759	216
763	216
868	216
893	216
906	216
977	216
981	216
1054	216
1059	216
1105	216
1133	216
1159	216
1170	216
1193	216
1207	216
1217	216
1241	216
739	217
221	218
562	218
665	218
947	218
355	219
389	219
417	219
431	219
521	219
526	219
530	219
569	219
576	219
619	219
640	219
650	219
742	219
770	219
838	219
839	219
942	219
947	219
961	219
1054	219
1137	219
243	220
273	220
276	220
450	220
503	220
512	220
521	220
566	220
607	220
665	220
743	220
790	220
909	220
920	220
921	220
926	220
946	220
947	220
995	220
1004	220
1067	220
1093	220
1155	220
1172	220
1200	220
1202	220
1241	220
1262	220
680	221
987	221
1236	221
243	222
260	222
377	222
922	222
1050	222
1170	222
1239	222
353	223
416	223
421	223
436	223
507	223
517	223
520	223
553	223
586	223
598	223
658	223
682	223
704	223
788	223
817	223
864	223
888	223
892	223
945	223
951	223
961	223
991	223
995	223
1019	223
1049	223
1057	223
1064	223
1109	223
1126	223
1155	223
1162	223
1185	223
1202	223
1215	223
372	224
969	225
471	226
1190	226
365	227
995	227
368	228
893	229
948	229
282	230
521	230
522	230
526	230
806	230
1215	230
232	231
235	231
299	231
372	231
399	231
665	231
854	231
883	231
973	231
1067	231
635	232
973	232
1008	232
455	233
834	233
1063	233
1185	233
1239	233
1252	233
727	234
253	235
272	235
320	235
380	235
399	235
408	235
434	235
477	235
488	235
493	235
552	235
617	235
619	235
623	235
630	235
635	235
687	235
698	235
743	235
782	235
789	235
811	235
834	235
864	235
896	235
909	235
973	235
1000	235
1100	235
1132	235
1170	235
1185	235
1221	235
1239	235
1252	235
238	236
348	236
961	237
342	238
411	239
671	239
1097	239
1260	239
300	240
357	240
378	240
539	240
586	240
607	240
655	240
785	240
851	240
888	240
922	240
961	240
983	240
1195	240
341	241
493	241
955	241
990	241
1028	241
1146	241
1183	241
550	242
321	243
322	243
493	243
548	243
622	243
737	243
816	243
846	243
934	243
955	243
959	243
969	243
979	243
1092	243
1146	243
1177	243
1230	243
1251	243
735	245
782	245
785	245
916	245
975	245
1153	245
491	246
507	246
786	246
834	246
983	246
1239	246
258	247
641	247
682	247
806	247
846	247
868	247
881	247
1017	247
1200	247
250	248
1130	249
375	250
395	250
1241	250
271	251
493	251
636	251
1251	251
1256	251
341	252
366	252
756	252
832	252
833	252
916	252
1179	252
864	253
885	253
330	254
1150	254
368	255
1136	256
302	257
362	257
421	257
463	257
521	257
600	257
678	257
680	257
688	257
846	257
883	257
920	257
936	257
1072	257
1076	257
1115	257
1156	257
1252	257
302	259
355	259
945	259
1093	259
501	261
769	261
957	261
960	261
1146	261
1207	261
1241	261
1251	261
536	262
1102	262
1153	262
264	263
550	263
316	265
621	265
876	265
995	265
719	266
864	266
321	267
375	267
456	267
502	267
562	267
951	267
1164	267
270	269
945	269
1013	269
304	270
494	270
534	270
342	271
348	271
474	271
521	271
535	271
542	271
545	271
589	271
745	271
792	271
813	271
892	271
1040	271
1071	271
1134	271
1160	271
1172	271
1173	271
1202	271
368	272
399	272
418	272
421	272
436	272
479	272
531	272
542	272
570	272
572	272
619	272
773	272
775	272
788	272
885	272
945	272
971	272
985	272
1019	272
1057	272
1160	272
368	273
687	273
770	273
797	273
922	273
935	273
1030	273
1146	273
354	274
356	274
448	274
493	274
509	274
645	274
684	274
748	274
760	274
808	274
829	274
835	274
889	274
969	274
1005	274
1059	274
1061	274
1073	274
1146	274
1211	274
1236	274
322	275
384	275
413	275
423	275
440	275
732	275
797	275
815	275
935	275
1131	275
1251	275
279	276
287	276
288	276
341	276
355	276
365	276
382	276
386	276
461	276
466	276
480	276
509	276
543	276
621	276
624	276
626	276
667	276
685	276
726	276
730	276
816	276
839	276
969	276
992	276
1005	276
1030	276
1079	276
1084	276
1122	276
1159	276
1166	276
1207	276
1251	276
943	277
437	278
493	278
355	279
536	279
618	279
726	279
839	279
1072	279
1137	279
553	280
702	280
923	280
297	281
366	281
479	281
626	281
667	281
789	281
930	281
1159	281
1205	281
1236	281
1239	281
331	282
366	282
452	282
486	282
608	282
619	282
624	282
681	282
685	282
732	282
906	282
933	282
972	282
1159	282
1207	282
1230	282
1128	284
633	285
921	285
330	286
925	286
1040	286
319	287
385	287
576	287
883	287
936	287
951	287
966	287
490	288
623	288
640	288
667	288
749	288
834	288
864	288
888	288
927	288
958	288
1166	288
530	289
566	289
839	289
951	289
682	290
292	291
1020	291
348	293
408	293
436	293
491	293
537	293
623	293
680	293
792	293
894	293
941	293
983	293
1089	293
1137	293
353	294
839	295
521	296
300	297
375	297
433	297
436	297
541	297
586	297
734	297
951	297
983	297
1013	297
1019	297
1096	297
1192	297
1088	298
442	299
474	299
537	299
640	299
873	299
898	299
1093	299
1192	299
322	300
365	300
368	300
445	300
748	300
758	300
770	300
782	300
829	300
888	300
916	300
972	300
981	300
991	300
1020	300
1174	300
1263	300
592	301
595	301
706	301
1005	301
1241	301
341	302
548	302
1084	302
1236	302
342	303
371	303
474	303
491	303
501	303
888	303
892	303
972	303
975	303
916	304
981	304
986	304
1146	304
474	305
972	305
1159	305
1241	305
969	306
308	307
309	308
1238	309
444	310
693	310
419	311
942	311
341	312
434	312
548	312
760	312
968	312
972	312
1146	312
391	313
397	313
1100	313
375	314
371	315
376	315
867	315
951	315
971	315
1057	315
1124	315
348	317
885	317
1013	317
1096	317
396	318
459	318
464	318
474	318
491	318
545	318
591	318
1237	318
384	319
427	319
579	319
595	319
604	319
624	319
680	319
682	319
906	319
932	319
1081	319
1084	319
1164	319
509	320
543	320
608	320
623	320
669	320
685	320
959	320
985	320
1072	320
1184	320
1239	320
457	321
501	321
502	321
780	321
797	321
822	321
1215	321
501	322
639	322
883	322
995	322
1077	322
1200	322
1210	322
436	323
1140	323
477	324
383	325
512	325
521	326
504	327
604	327
670	327
919	327
1029	327
1251	327
393	328
835	328
385	329
366	330
604	330
758	330
797	330
969	330
972	330
1015	330
1079	330
383	331
834	331
971	331
994	333
1015	333
1164	333
1214	333
1226	334
1239	335
789	336
377	337
404	337
511	338
580	338
878	338
521	339
743	339
676	340
1159	340
375	341
420	341
482	341
505	341
538	341
596	341
623	341
698	341
784	341
785	341
920	341
958	341
972	341
974	341
1054	341
1057	341
1066	341
1080	341
1192	341
1207	341
1235	341
1247	341
422	342
445	342
534	342
537	342
721	342
969	342
972	342
983	342
1059	342
1130	342
1146	342
1251	342
1261	343
444	344
445	344
452	344
462	344
643	344
741	344
748	344
972	344
994	344
1170	344
521	345
888	345
889	345
898	345
962	345
1096	345
1234	345
895	346
409	348
411	348
493	348
510	348
573	348
595	348
626	348
683	348
755	348
760	348
797	348
819	348
858	348
888	348
935	348
947	348
965	348
972	348
986	348
990	348
1017	348
1033	348
1072	348
1083	348
1207	348
1218	348
1241	348
372	349
399	349
635	349
687	349
694	349
752	349
779	349
787	349
973	349
1008	349
375	350
1137	351
371	352
780	352
864	352
885	352
1132	352
1247	352
471	353
621	353
882	353
960	353
972	353
981	353
1090	353
521	354
769	354
951	354
356	355
436	355
576	355
607	355
614	355
865	355
887	355
916	355
977	355
987	355
1017	355
1216	355
1241	355
482	356
550	356
581	356
621	356
820	356
366	357
368	357
443	357
493	357
558	357
607	357
883	357
884	357
935	357
960	357
972	357
1015	357
1128	357
1186	357
1234	357
1251	357
512	358
415	359
648	359
669	359
892	359
972	359
995	359
783	360
784	360
815	360
919	360
405	361
519	361
521	361
536	361
608	361
738	361
774	361
896	361
908	361
940	361
1009	361
1203	361
427	362
437	362
604	362
1072	362
1156	362
888	363
